,Year,Date,Municipality,Municipality_name,TotArea,Hectares,Month,Day,FWI,FWI_index
323,2001,2001-06-16,2104,Hofors,10,0.001,6,16,16.175,3.0
324,2001,2001-06-16,2062,Mora,1000,0.1,6,16,11.054166666666667,3.0
325,2001,2001-06-16,136,Haninge,2,0.0002,6,16,14.066666666666666,3.3333333333333335
326,2001,2001-06-16,136,Haninge,5,0.0005,6,16,14.066666666666666,3.3333333333333335
327,2001,2001-06-17,136,Haninge,5,0.0005,6,17,4.055555555555555,2.0
328,2001,2001-06-17,581,Norrköping,10,0.001,6,17,8.2125,2.625
329,2001,2001-06-18,382,Östhammar,3,0.0003,6,18,5.972222222222222,2.0555555555555554
330,2001,2001-06-18,1980,Västerås,2,0.0002,6,18,1.2555555555555555,1.4444444444444444
331,2001,2001-06-19,2281,Sundsvall,40,0.004,6,19,8.457575757575759,2.484848484848485
332,2001,2001-06-19,2281,Sundsvall,210,0.021,6,19,8.457575757575759,2.484848484848485
333,2001,2001-06-19,1480,Göteborg,10,0.001,6,19,7.5200000000000005,2.8
334,2001,2001-06-20,1060,Olofström,25,0.0025,6,20,6.033333333333334,2.3333333333333335
335,2001,2001-06-20,2580,Luleå,2500,0.25,6,20,8.496428571428572,2.3214285714285716
336,2001,2001-06-22,488,Trosa,50,0.005,6,22,1.95,1.5
337,2001,2001-06-23,191,Sigtuna,3,0.0003,6,23,18.133333333333336,3.6666666666666665
338,2001,2001-06-23,2180,Gävle,50,0.005,6,23,20.5625,4.1875
339,2001,2001-06-24,1983,Köping,10,0.001,6,24,10.433333333333332,3.0
340,2001,2001-06-24,1883,Karlskoga,1000,0.1,6,24,7.75,2.75
341,2001,2001-06-24,581,Norrköping,3,0.0003,6,24,16.7125,3.5
342,2001,2001-06-24,581,Norrköping,3,0.0003,6,24,16.7125,3.5
343,2001,2001-06-24,1760,Storfors,15,0.0015,6,24,7.7,2.4
344,2001,2001-06-24,1782,Filipstad,5,0.0005,6,24,11.358333333333334,3.0
345,2001,2001-06-24,2182,Söderhamn,5,0.0005,6,24,9.291666666666666,2.6666666666666665
346,2001,2001-06-24,1490,Borås,500,0.05,6,24,6.1,2.111111111111111
347,2001,2001-06-25,488,Trosa,2,0.0002,6,25,3.1500000000000004,2.0
348,2001,2001-06-25,2180,Gävle,45000,4.5,6,25,22.45,4.5625
349,2001,2001-06-25,1480,Göteborg,1,0.0001,6,25,4.62,2.0
350,2001,2001-06-26,180,Stockholm,1,0.0001,6,26,5.9,2.5
351,2001,2001-06-26,191,Sigtuna,25,0.0025,6,26,20.333333333333332,4.0
352,2001,2001-06-27,191,Sigtuna,3,0.0003,6,27,23.46666666666667,5.0
353,2001,2001-06-27,581,Norrköping,2500,0.25,6,27,20.13125,4.125
354,2001,2001-06-27,680,Jönköping,1,0.0001,6,27,12.892857142857142,3.0
355,2001,2001-06-27,2380,Östersund,10,0.001,6,27,14.336842105263157,3.0
356,2001,2001-06-27,2181,Sandviken,80,0.008,6,27,21.16,4.4
357,2001,2001-06-27,1764,Grums,30,0.003,6,27,16.28,3.6
358,2001,2001-06-27,1480,Göteborg,10,0.001,6,27,4.24,2.2
359,2001,2001-06-28,1880,Örebro,10,0.001,6,28,21.842857142857145,4.5
360,2001,2001-06-28,2184,Hudiksvall,400,0.04,6,28,22.6,4.6
361,2001,2001-06-28,1488,Trollhättan,10,0.001,6,28,22.825,4.5
362,2001,2001-06-29,480,Nyköping,50,0.005,6,29,20.0,4.166666666666667
363,2001,2001-06-29,2513,Överkalix,20000,2.0,6,29,1.5272727272727273,1.5909090909090908
364,2001,2001-06-30,2184,Hudiksvall,20,0.002,6,30,23.44,4.8
365,2001,2001-06-30,2184,Hudiksvall,30,0.003,6,30,23.44,4.8
366,2001,2001-06-30,192,Nynäshamn,3000,0.3,6,30,12.28,3.0
367,2001,2001-06-30,2523,Gällivare,4,0.0004,6,30,5.181294964028777,2.2517985611510793
368,2001,2001-06-30,1480,Göteborg,10,0.001,6,30,5.64,2.2
369,2001,2001-06-30,882,Oskarshamn,30,0.003,6,30,12.054545454545455,3.090909090909091
370,2001,2001-06-30,182,Nacka,1,0.0001,6,30,18.7,4.0
371,2001,2001-07-01,2281,Sundsvall,10,0.001,7,1,9.506060606060606,2.484848484848485
372,2001,2001-07-01,2180,Gävle,40,0.004,7,1,16.83125,3.5625
373,2001,2001-07-02,2281,Sundsvall,200,0.02,7,2,15.842424242424242,3.5454545454545454
374,2001,2001-07-02,486,Strängnäs,120,0.012,7,2,15.057142857142859,3.0
375,2001,2001-07-02,2184,Hudiksvall,20,0.002,7,2,16.596,3.72
376,2001,2001-07-02,2180,Gävle,7000,0.7,7,2,20.0875,4.1875
377,2001,2001-07-02,2180,Gävle,100,0.01,7,2,20.0875,4.1875
378,2001,2001-07-02,1730,Eda,50,0.005,7,2,2.4272727272727272,2.0
379,2001,2001-07-03,2182,Söderhamn,10,0.001,7,3,14.391666666666666,3.1666666666666665
380,2001,2001-07-03,1764,Grums,50,0.005,7,3,15.16,3.0
381,2001,2001-07-03,1860,Laxå,600,0.06,7,3,15.166666666666666,3.1666666666666665
382,2001,2001-07-03,180,Stockholm,1,0.0001,7,3,23.65,5.0
383,2001,2001-07-03,480,Nyköping,75,0.0075,7,3,17.741666666666667,3.75
384,2001,2001-07-03,136,Haninge,40,0.004,7,3,12.322222222222221,3.111111111111111
385,2001,2001-07-03,1762,Munkfors,30,0.003,7,3,12.45,3.0
386,2001,2001-07-04,120,Värmdö,1000,0.1,7,4,14.762500000000001,2.875
387,2001,2001-07-04,683,Värnamo,200,0.02,7,4,10.463636363636363,3.0
388,2001,2001-07-04,1494,Lidköping,6000,0.6,7,4,6.56,2.4
389,2001,2001-07-04,1280,Malmö,1,0.0001,7,4,14.9,3.0
390,2001,2001-07-05,488,Trosa,15,0.0015,7,5,16.65,3.5
391,2001,2001-07-05,2180,Gävle,50,0.005,7,5,33.125,5.5
392,2001,2001-07-05,181,Södertälje,4,0.0004,7,5,25.639999999999997,5.0
393,2001,2001-07-05,1492,Åmål,1,0.0001,7,5,8.8375,2.625
394,2001,2001-07-05,1480,Göteborg,1,0.0001,7,5,6.68,2.4
395,2001,2001-07-06,127,Botkyrka,5,0.0005,7,6,25.9,5.0
396,2001,2001-07-06,1280,Malmö,10,0.001,7,6,12.700000000000001,3.0
397,2001,2001-07-06,1482,Kungälv,2,0.0002,7,6,11.76,3.0
398,2001,2001-07-07,181,Södertälje,1,0.0001,7,7,24.06,5.0
399,2001,2001-07-07,1864,Ljusnarsberg,200,0.02,7,7,20.06,4.0
400,2001,2001-07-07,582,Söderköping,1,0.0001,7,7,30.342857142857145,5.714285714285714
401,2001,2001-07-08,139,Upplands-Bro,10,0.001,7,8,30.96666666666667,6.0
402,2001,2001-07-08,139,Upplands-Bro,10,0.001,7,8,30.96666666666667,6.0
403,2001,2001-07-08,560,Boxholm,10,0.001,7,8,29.666666666666668,6.0
404,2001,2001-07-09,2260,Ånge,20000,2.0,7,9,17.97692307692308,3.9615384615384617
405,2001,2001-07-10,484,Eskilstuna,1,0.0001,7,10,0.7000000000000001,1.1666666666666667
406,2001,2001-07-12,560,Boxholm,25,0.0025,7,12,8.200000000000001,2.5
407,2001,2001-07-13,126,Huddinge,1,0.0001,7,13,0.0,1.0
408,2001,2001-07-17,1880,Örebro,100,0.01,7,17,0.7285714285714285,1.1428571428571428
409,2001,2001-07-21,1480,Göteborg,2,0.0002,7,21,8.66,3.0
410,2001,2001-07-22,1487,Vänersborg,10,0.001,7,22,1.025,1.375
411,2001,2001-07-23,1480,Göteborg,1,0.0001,7,23,1.34,1.2
412,2001,2001-07-24,685,Vetlanda,10,0.001,7,24,6.892307692307692,2.5384615384615383
413,2001,2001-07-25,682,Nässjö,100,0.01,7,25,8.755555555555555,3.0
414,2001,2001-07-25,1784,Arvika,100,0.01,7,25,9.00625,2.75
415,2001,2001-07-26,562,Finspång,25000,2.5,7,26,11.033333333333333,3.0
416,2001,2001-07-26,180,Stockholm,15,0.0015,7,26,16.299999999999997,3.0
417,2001,2001-07-26,2161,Ljusdal,150,0.015,7,26,7.846808510638298,2.7872340425531914
418,2001,2001-07-27,1782,Filipstad,1000,0.1,7,27,9.075000000000001,3.0
419,2001,2001-07-27,1480,Göteborg,4,0.0004,7,27,8.379999999999999,2.8
420,2001,2001-07-27,780,Växjö,25,0.0025,7,27,11.85,3.0
421,2001,2001-07-28,1982,Fagersta,2,0.0002,7,28,11.275,3.0
422,2001,2001-07-28,2380,Östersund,10,0.001,7,28,4.2368421052631575,2.0
423,2001,2001-07-29,682,Nässjö,10,0.001,7,29,19.1,4.0
424,2001,2001-07-29,2184,Hudiksvall,40,0.004,7,29,11.272,2.84
425,2001,2001-07-29,562,Finspång,25,0.0025,7,29,19.200000000000003,4.0
426,2001,2001-07-29,562,Finspång,10,0.001,7,29,19.200000000000003,4.0
427,2001,2001-07-29,563,Valdemarsvik,10,0.001,7,29,19.15,3.875
428,2001,2001-07-30,767,Markaryd,1,0.0001,7,30,20.45,4.0
429,2001,2001-07-30,1763,Forshaga,5,0.0005,7,30,21.95,4.5
430,2001,2001-07-30,1441,Lerum,5,0.0005,7,30,22.4,4.5
431,2001,2001-07-30,1446,Karlsborg,1500,0.15,7,30,36.4,6.0
432,2001,2001-07-30,1780,Karlstad,1500,0.15,7,30,25.676923076923078,5.076923076923077
433,2001,2001-07-30,381,Enköping,5000,0.5,7,30,35.32222222222222,6.0
434,2001,2001-07-30,582,Söderköping,2000,0.2,7,30,38.042857142857144,6.0
435,2001,2001-07-30,1765,Årjäng,50,0.005,7,30,18.341176470588238,3.7058823529411766
436,2001,2001-07-30,1489,Alingsås,20000,2.0,7,30,23.48,4.8
437,2001,2001-07-31,1980,Västerås,5,0.0005,7,31,24.344444444444445,5.0
438,2001,2001-07-31,1463,Mark,10,0.001,7,31,17.82857142857143,4.0
439,2001,2001-07-31,1480,Göteborg,15,0.0015,7,31,18.52,4.2
440,2001,2001-07-31,582,Söderköping,500,0.05,7,31,30.157142857142855,5.857142857142857
441,2001,2001-07-31,1766,Sunne,250,0.025,7,31,12.658333333333333,3.0
442,2001,2001-07-31,680,Jönköping,4,0.0004,7,31,22.75714285714286,4.571428571428571
443,2001,2001-08-01,582,Söderköping,15000,1.5,8,1,24.0,4.714285714285714
444,2001,2001-08-01,1440,Ale,1,0.0001,8,1,18.25,4.0
445,2001,2001-08-01,686,Eksjö,20,0.002,8,1,20.7875,4.0
446,2001,2001-08-01,1766,Sunne,2000,0.2,8,1,16.175,3.25
447,2001,2001-08-01,1438,Dals-Ed,100,0.01,8,1,19.285714285714285,4.0
448,2001,2001-08-01,687,Tranås,2000,0.2,8,1,26.375,5.0
449,2001,2001-08-01,1446,Karlsborg,1500,0.15,8,1,29.25,5.75
450,2001,2001-08-02,380,Uppsala,2,0.0002,8,2,16.30526315789474,3.263157894736842
451,2001,2001-08-02,1440,Ale,45,0.0045,8,2,16.799999999999997,3.0
452,2001,2001-08-02,581,Norrköping,5,0.0005,8,2,16.54375,3.1875
453,2001,2001-08-02,1904,Skinnskatteberg,3,0.0003,8,2,17.06,3.6
454,2001,2001-08-03,862,Emmaboda,80,0.008,8,3,19.32857142857143,4.0
455,2001,2001-08-03,765,Älmhult,70,0.007,8,3,16.714285714285715,3.2857142857142856
456,2001,2001-08-03,1489,Alingsås,25,0.0025,8,3,14.040000000000001,3.2
457,2001,2001-08-04,1265,Sjöbo,20,0.002,8,4,17.14,3.6
458,2001,2001-08-05,1384,Kungsbacka,10,0.001,8,5,3.783333333333333,2.0
459,2001,2001-08-07,1907,Surahammar,5,0.0005,8,7,2.1666666666666665,2.0
460,2001,2001-08-13,560,Boxholm,10,0.001,8,13,3.533333333333333,2.0
461,2001,2001-08-13,486,Strängnäs,2,0.0002,8,13,0.8285714285714286,1.0
462,2001,2001-08-14,1480,Göteborg,10,0.001,8,14,0.24,1.0
463,2001,2001-08-17,1471,Götene,10,0.001,8,17,9.040000000000001,2.8
464,2001,2001-08-25,765,Älmhult,10,0.001,8,25,0.6857142857142857,1.0
465,2001,2001-08-25,683,Värnamo,50,0.005,8,25,0.7181818181818181,1.0
466,2001,2001-08-25,763,Tingsryd,40,0.004,8,25,0.78,1.0
467,2001,2001-08-26,126,Huddinge,150,0.015,8,26,13.1,3.0
468,2001,2001-08-28,2080,Falun,40,0.004,8,28,0.0,1.0
469,2001,2001-08-30,1765,Årjäng,30,0.003,8,30,1.211764705882353,1.411764705882353
470,2001,2001-08-31,1480,Göteborg,1,0.0001,8,31,6.12,2.0
471,2001,2001-09-01,1493,Mariestad,10,0.001,9,1,0.075,1.0
472,2001,2001-09-02,1882,Askersund,10,0.001,9,2,0.2222222222222222,1.0
473,2001,2001-09-19,2582,Boden,10,0.001,9,19,0.4222222222222223,1.0
474,2001,2001-09-21,1278,Båstad,1,0.0001,9,21,0.05,1.0
475,2001,2001-09-26,1384,Kungsbacka,5,0.0005,9,26,2.0,2.0
476,2001,2001-09-29,2080,Falun,15,0.0015,9,29,3.9157894736842107,2.0
477,2002,2002-04-01,581,Norrköping,4,0.0004,4,1,3.4,2.0
478,2002,2002-04-02,2580,Luleå,8,0.0008,4,2,0.10714285714285714,0.8928571428571429
479,2002,2002-04-03,1480,Göteborg,1,0.0001,4,3,4.220000000000001,2.0
480,2002,2002-04-03,1980,Västerås,1,0.0001,4,3,3.7222222222222223,2.0
481,2002,2002-04-06,180,Stockholm,1,0.0001,4,6,6.65,2.0
482,2002,2002-04-06,1482,Kungälv,1,0.0001,4,6,9.419999999999998,2.8
483,2002,2002-04-10,2281,Sundsvall,1,0.0001,4,10,2.675757575757576,1.5151515151515151
484,2002,2002-04-12,128,Salem,20,0.002,4,12,18.8,4.0
485,2002,2002-04-15,2425,Dorotea,600,0.06,4,15,0.0,1.0
486,2002,2002-04-16,182,Nacka,3000,0.3,4,16,12.2,3.0
487,2002,2002-04-17,1480,Göteborg,1,0.0001,4,17,4.9799999999999995,2.0
488,2002,2002-04-19,1382,Falkenberg,10,0.001,4,19,1.95,1.8
489,2002,2002-04-20,1480,Göteborg,5,0.0005,4,20,6.76,2.4
490,2002,2002-04-21,1782,Filipstad,1500,0.15,4,21,13.058333333333332,3.0
491,2002,2002-04-21,1278,Båstad,10,0.001,4,21,4.95,2.25
492,2002,2002-04-21,163,Sollentuna,4,0.0004,4,21,19.3,4.0
493,2002,2002-04-21,780,Växjö,1,0.0001,4,21,10.37142857142857,3.0
494,2002,2002-04-22,2180,Gävle,5000,0.5,4,22,19.025,4.0625
495,2002,2002-04-22,180,Stockholm,15,0.0015,4,22,26.1,5.0
496,2002,2002-04-23,127,Botkyrka,1,0.0001,4,23,10.1,3.0
497,2002,2002-04-24,126,Huddinge,100,0.01,4,24,9.7,3.0
498,2002,2002-04-24,1441,Lerum,2,0.0002,4,24,4.45,2.0
499,2002,2002-04-24,182,Nacka,10,0.001,4,24,9.4,3.0
500,2002,2002-04-25,1880,Örebro,800,0.08,4,25,11.971428571428572,3.0
501,2002,2002-04-25,1441,Lerum,1,0.0001,4,25,6.9,2.5
502,2002,2002-04-27,861,Mönsterås,10,0.001,4,27,0.1,1.0
503,2002,2002-04-27,126,Huddinge,1,0.0001,4,27,0.8,1.0
504,2002,2002-04-27,1490,Borås,30,0.003,4,27,0.0,1.0
505,2002,2002-04-27,120,Värmdö,15,0.0015,4,27,2.0625,1.25
506,2002,2002-04-30,127,Botkyrka,1,0.0001,4,30,3.1,2.0
507,2002,2002-04-30,1490,Borås,5,0.0005,4,30,0.12222222222222223,1.0
508,2002,2002-05-01,1266,Hörby,10,0.001,5,1,0.6333333333333333,1.0
509,2002,2002-05-06,2481,Lycksele,200,0.02,5,6,6.980851063829788,2.4893617021276597
510,2002,2002-05-07,1980,Västerås,50,0.005,5,7,5.677777777777778,2.111111111111111
511,2002,2002-05-07,2283,Sollefteå,40000,4.0,5,7,13.0,3.0
512,2002,2002-05-08,180,Stockholm,2,0.0002,5,8,9.75,3.0
513,2002,2002-05-09,136,Haninge,2500,0.25,5,9,9.822222222222223,2.888888888888889
514,2002,2002-05-09,2580,Luleå,500,0.05,5,9,14.357142857142858,3.142857142857143
515,2002,2002-05-09,2401,Nordmaling,7500,0.75,5,9,10.384615384615385,2.4615384615384617
516,2002,2002-05-09,180,Stockholm,2,0.0002,5,9,15.9,3.0
517,2002,2002-05-10,781,Ljungby,10,0.001,5,10,19.264705882352942,4.0
518,2002,2002-05-10,188,Norrtälje,2,0.0002,5,10,9.743478260869566,2.652173913043478
519,2002,2002-05-11,1283,Helsingborg,3,0.0003,5,11,17.6,4.0
520,2002,2002-05-11,2281,Sundsvall,2500,0.25,5,11,19.027272727272727,3.9696969696969697
521,2002,2002-05-11,187,Vaxholm,20,0.002,5,11,16.1,3.5
522,2002,2002-05-11,513,Kinda,150,0.015,5,11,14.190000000000001,3.0
523,2002,2002-05-11,1783,Hagfors,5000,0.5,5,11,16.077777777777776,3.0
524,2002,2002-05-11,1730,Eda,4000,0.4,5,11,16.945454545454545,3.3636363636363638
525,2002,2002-05-12,1860,Laxå,200,0.02,5,12,3.3666666666666667,1.8333333333333333
526,2002,2002-05-12,2104,Hofors,10000,1.0,5,12,23.925,5.0
527,2002,2002-05-12,2584,Kiruna,200,0.02,5,12,3.2989690721649483,1.7783505154639174
528,2002,2002-05-12,1780,Karlstad,1,0.0001,5,12,3.284615384615385,2.0
529,2002,2002-05-12,1480,Göteborg,2,0.0002,5,12,1.64,1.6
530,2002,2002-05-13,380,Uppsala,8,0.0008,5,13,10.673684210526316,3.0
531,2002,2002-05-13,980,Gotland,2,0.0002,5,13,8.850943396226416,2.6226415094339623
532,2002,2002-05-15,382,Östhammar,4,0.0004,5,15,11.727777777777778,2.611111111111111
533,2002,2002-05-17,1489,Alingsås,1,0.0001,5,17,6.6,2.4
534,2002,2002-05-17,1463,Mark,200,0.02,5,17,4.042857142857143,2.0
535,2002,2002-05-17,2062,Mora,4,0.0004,5,17,7.354166666666667,2.5
536,2002,2002-05-18,1267,Höör,1,0.0001,5,18,5.9,2.0
537,2002,2002-05-18,1489,Alingsås,150,0.015,5,18,13.419999999999998,3.0
538,2002,2002-05-19,2281,Sundsvall,500,0.05,5,19,10.60909090909091,2.696969696969697
539,2002,2002-05-20,2183,Bollnäs,10000,1.0,5,20,26.013333333333332,5.0
540,2002,2002-05-20,2281,Sundsvall,30,0.003,5,20,15.74848484848485,3.1818181818181817
541,2002,2002-05-20,2282,Kramfors,500,0.05,5,20,13.85,3.1
542,2002,2002-05-22,2280,Härnösand,200,0.02,5,22,13.75,3.1666666666666665
543,2002,2002-05-23,1481,Mölndal,300,0.03,5,23,8.3,2.5
544,2002,2002-05-23,192,Nynäshamn,500,0.05,5,23,14.64,3.2
545,2002,2002-05-23,1081,Ronneby,30,0.003,5,23,13.8625,3.0
546,2002,2002-05-24,382,Östhammar,2,0.0002,5,24,13.233333333333333,2.7222222222222223
547,2002,2002-05-28,120,Värmdö,200,0.02,5,28,11.35,2.25
548,2002,2002-05-28,2080,Falun,50,0.005,5,28,11.200000000000001,2.789473684210526
549,2002,2002-05-29,1481,Mölndal,1,0.0001,5,29,0.0,1.0
550,2002,2002-05-29,2283,Sollefteå,30000,3.0,5,29,26.67954545454546,5.2272727272727275
551,2002,2002-05-29,2584,Kiruna,200,0.02,5,29,17.6840206185567,3.7422680412371134
552,2002,2002-05-29,2584,Kiruna,50,0.005,5,29,17.6840206185567,3.7422680412371134
553,2002,2002-05-29,127,Botkyrka,400,0.04,5,29,20.5,4.0
554,2002,2002-05-29,2061,Smedjebacken,1600,0.16,5,29,8.444444444444445,2.6666666666666665
555,2002,2002-05-30,163,Sollentuna,1,0.0001,5,30,22.8,5.0
556,2002,2002-05-30,180,Stockholm,5,0.0005,5,30,22.85,5.0
557,2002,2002-05-31,482,Flen,7000,0.7,5,31,16.55,3.625
558,2002,2002-05-31,582,Söderköping,2,0.0002,5,31,1.7,1.8571428571428572
559,2002,2002-06-01,2284,Örnsköldsvik,1,0.0001,6,1,23.3344262295082,4.721311475409836
560,2002,2002-06-01,2282,Kramfors,2500,0.25,6,1,25.085,4.9
561,2002,2002-06-01,2282,Kramfors,10,0.001,6,1,25.085,4.9
562,2002,2002-06-01,2184,Hudiksvall,20000,2.0,6,1,18.736,3.96
563,2002,2002-06-01,180,Stockholm,1,0.0001,6,1,16.1,3.0
564,2002,2002-06-02,180,Stockholm,5,0.0005,6,2,19.75,4.0
565,2002,2002-06-02,180,Stockholm,1,0.0001,6,2,19.75,4.0
566,2002,2002-06-02,180,Stockholm,30,0.003,6,2,19.75,4.0
567,2002,2002-06-02,180,Stockholm,4,0.0004,6,2,19.75,4.0
568,2002,2002-06-02,488,Trosa,2,0.0002,6,2,11.95,3.0
569,2002,2002-06-02,482,Flen,10,0.001,6,2,23.2,4.75
570,2002,2002-06-02,2303,Ragunda,100,0.01,6,2,24.681818181818183,4.954545454545454
571,2002,2002-06-02,2281,Sundsvall,5,0.0005,6,2,19.093939393939394,4.0
572,2002,2002-06-02,2403,Bjurholm,250,0.025,6,2,26.169999999999998,5.1
573,2002,2002-06-02,2580,Luleå,100,0.01,6,2,11.589285714285714,2.75
574,2002,2002-06-03,2523,Gällivare,250,0.025,6,3,5.668345323741007,2.172661870503597
575,2002,2002-06-04,180,Stockholm,1,0.0001,6,4,29.8,6.0
576,2002,2002-06-04,180,Stockholm,7,0.0007,6,4,29.8,6.0
577,2002,2002-06-04,180,Stockholm,200,0.02,6,4,29.8,6.0
578,2002,2002-06-04,2180,Gävle,100,0.01,6,4,26.0125,5.1875
579,2002,2002-06-04,2184,Hudiksvall,300,0.03,6,4,24.544,5.0
580,2002,2002-06-04,140,Nykvarn,8000,0.8,6,4,30.46666666666667,6.0
581,2002,2002-06-05,2283,Sollefteå,450,0.045,6,5,31.29090909090909,5.818181818181818
582,2002,2002-06-05,127,Botkyrka,30,0.003,6,5,25.1,5.0
583,2002,2002-06-05,1980,Västerås,10,0.001,6,5,27.966666666666665,5.444444444444445
584,2002,2002-06-05,481,Oxelösund,200,0.02,6,5,20.1,4.0
585,2002,2002-06-05,2281,Sundsvall,5,0.0005,6,5,26.293939393939397,5.181818181818182
586,2002,2002-06-05,181,Södertälje,100,0.01,6,5,27.8,5.8
587,2002,2002-06-06,1480,Göteborg,1,0.0001,6,6,17.6,3.6
588,2002,2002-06-06,117,Österåker,20,0.002,6,6,25.14,5.2
589,2002,2002-06-06,188,Norrtälje,30,0.003,6,6,24.400000000000002,4.913043478260869
590,2002,2002-06-06,2305,Bräcke,30,0.003,6,6,27.06451612903226,5.451612903225806
591,2002,2002-06-06,1961,Hallstahammar,100,0.01,6,6,30.7,6.0
592,2002,2002-06-06,2281,Sundsvall,20,0.002,6,6,30.021212121212123,5.363636363636363
593,2002,2002-06-07,180,Stockholm,2,0.0002,6,7,30.35,6.0
594,2002,2002-06-07,180,Stockholm,1,0.0001,6,7,30.35,6.0
595,2002,2002-06-07,461,Gnesta,210,0.021,6,7,36.25,6.0
596,2002,2002-06-07,1489,Alingsås,2000,0.2,6,7,22.82,5.0
597,2002,2002-06-07,1480,Göteborg,2,0.0002,6,7,16.78,3.4
598,2002,2002-06-08,486,Strängnäs,1,0.0001,6,8,25.17142857142857,5.0
599,2002,2002-06-08,2584,Kiruna,20,0.002,6,8,17.47835051546392,3.768041237113402
600,2002,2002-06-08,180,Stockholm,5,0.0005,6,8,24.4,5.0
601,2002,2002-06-08,2282,Kramfors,75000,7.5,6,8,23.645,4.85
602,2002,2002-06-08,381,Enköping,2500,0.25,6,8,22.933333333333334,4.888888888888889
603,2002,2002-06-08,2182,Söderhamn,1,0.0001,6,8,15.799999999999999,3.5833333333333335
604,2002,2002-06-08,187,Vaxholm,2,0.0002,6,8,23.9,5.0
605,2002,2002-06-09,1083,Sölvesborg,1,0.0001,6,9,8.9,2.6666666666666665
606,2002,2002-06-09,1480,Göteborg,2500,0.25,6,9,10.1,3.0
607,2002,2002-06-09,1267,Höör,1,0.0001,6,9,20.7,4.0
608,2002,2002-06-09,2180,Gävle,1040,0.104,6,9,19.0125,4.0
609,2002,2002-06-09,480,Nyköping,75,0.0075,6,9,21.733333333333334,4.333333333333333
610,2002,2002-06-09,2260,Ånge,10500,1.05,6,9,12.784615384615385,3.3461538461538463
611,2002,2002-06-09,180,Stockholm,20,0.002,6,9,30.8,6.0
612,2002,2002-06-10,181,Södertälje,100,0.01,6,10,14.959999999999999,3.4
613,2002,2002-06-10,180,Stockholm,1,0.0001,6,10,24.25,5.0
614,2002,2002-06-10,180,Stockholm,5,0.0005,6,10,24.25,5.0
615,2002,2002-06-10,1480,Göteborg,600,0.06,6,10,10.3,3.0
616,2002,2002-06-10,2309,Krokom,20,0.002,6,10,3.3822580645161286,1.9193548387096775
617,2002,2002-06-10,2313,Strömsund,50,0.005,6,10,3.5594059405940595,1.683168316831683
618,2002,2002-06-10,127,Botkyrka,1,0.0001,6,10,21.5,4.0
619,2002,2002-06-11,2580,Luleå,1,0.0001,6,11,20.939285714285713,4.178571428571429
620,2002,2002-06-13,2281,Sundsvall,100,0.01,6,13,3.8454545454545457,1.8181818181818181
621,2002,2002-06-15,380,Uppsala,3,0.0003,6,15,0.5052631578947369,1.0526315789473684
622,2002,2002-06-18,2080,Falun,1,0.0001,6,18,10.636842105263158,3.0
623,2002,2002-06-19,2184,Hudiksvall,1,0.0001,6,19,14.304,3.28
624,2002,2002-06-19,2282,Kramfors,1000,0.1,6,19,24.325,4.95
625,2002,2002-06-20,181,Södertälje,1,0.0001,6,20,17.919999999999998,3.8
626,2002,2002-06-21,1060,Olofström,1,0.0001,6,21,2.6333333333333333,2.0
627,2002,2002-06-22,1382,Falkenberg,5,0.0005,6,22,1.1099999999999999,1.5
628,2002,2002-06-24,1480,Göteborg,10,0.001,6,24,4.12,2.0
629,2002,2002-06-25,980,Gotland,30,0.003,6,25,7.10377358490566,2.2830188679245285
630,2002,2002-06-25,2039,Älvdalen,10,0.001,6,25,2.9603174603174605,1.9841269841269842
631,2002,2002-06-26,2184,Hudiksvall,50,0.005,6,26,0.48800000000000004,1.08
632,2002,2002-06-27,380,Uppsala,20,0.002,6,27,0.28421052631578947,1.0
633,2002,2002-06-30,780,Växjö,1,0.0001,6,30,0.2785714285714286,1.0
634,2002,2002-06-30,180,Stockholm,1,0.0001,6,30,0.95,1.0
635,2002,2002-07-06,1983,Köping,1,0.0001,7,6,0.23333333333333336,1.0
636,2002,2002-07-13,880,Kalmar,30,0.003,7,13,14.927272727272726,3.272727272727273
637,2002,2002-07-15,581,Norrköping,1000,0.1,7,15,11.225,2.875
638,2002,2002-07-15,581,Norrköping,600,0.06,7,15,11.225,2.875
639,2002,2002-07-16,1441,Lerum,1,0.0001,7,16,16.3,3.0
640,2002,2002-07-16,1466,Herrljunga,4,0.0004,7,16,13.566666666666668,3.0
641,2002,2002-07-16,1764,Grums,1500,0.15,7,16,15.4,3.0
642,2002,2002-07-16,1880,Örebro,10,0.001,7,16,18.435714285714287,4.0
643,2002,2002-07-17,2409,Robertsfors,2500,0.25,7,17,13.450000000000001,3.0
644,2002,2002-07-18,2480,Umeå,2,0.0002,7,18,6.071428571428571,2.25
645,2002,2002-07-20,1485,Uddevalla,1,0.0001,7,20,5.85,2.25
646,2002,2002-07-23,1480,Göteborg,1,0.0001,7,23,1.1800000000000002,1.4
647,2002,2002-07-27,2121,Ovanåker,25,0.0025,7,27,1.8,1.8823529411764706
648,2002,2002-07-28,2361,Härjedalen,1,0.0001,7,28,7.447916666666667,2.5833333333333335
649,2002,2002-07-28,1383,Varberg,1,0.0001,7,28,6.841666666666666,2.3333333333333335
650,2002,2002-07-28,883,Västervik,7,0.0007,7,28,6.286363636363637,2.3636363636363638
